Timestamp,Temp,Hum,Gas
2026-03-05 19:46:18,27.0842,77.8759,180
2026-03-05 19:51:22,29.0354,81.1886,180
2026-03-05 19:56:26,27.4219,77.343,180
2026-03-05 20:01:30,27.8841,81.654,170.543
2026-03-05 20:06:36,27.4003,82.0398,166.3078
2026-03-05 20:11:39,27.8841,81.0412,173.3053
2026-03-05 20:16:43,28.5188,77.209,159.8921
2026-03-05 20:21:48,27.9841,80.8503,168.2681
2026-03-05 20:26:52,28.652,86.204,155.2928
2026-03-05 20:31:56,26.9429,84.0023,147.4716
2026-03-05 20:37:00,27.1175,84.031,180
2026-03-05 20:42:04,26.091,78.553,166.5952
2026-03-05 20:47:08,28.2126,76.3748,180
2026-03-05 20:52:14,27.018,80.7878,170.313
2026-03-05 20:57:17,28.3058,80.6132,175.4464
2026-03-05 21:02:21,27.5017,81.344,161.3245
2026-03-05 21:07:25,26.8655,79.4315,159.0992
2026-03-05 21:12:30,26.5572,79.7742,180
2026-03-05 21:17:34,26.4033,81.8124,171.2287
2026-03-05 21:22:39,28.236,77.1426,178.1347
2026-03-05 21:27:43,27.5968,80.1103,180
2026-03-05 21:32:47,28.6965,84.2879,174.3705
2026-03-05 21:37:50,27.1441,80.3914,158.4541
2026-03-05 21:42:55,28.379,80.2022,180
2026-03-05 21:47:58,27.9809,85.0805,168.0352
2026-03-05 21:53:03,27.9719,82.194,151.031
2026-03-05 21:58:07,27.1523,77.5489,165.4738
2026-03-05 22:03:11,26.7824,80.5353,171.5976
2026-03-05 22:08:16,27.4597,82.3188,178.0412
2026-03-05 22:13:20,27.6656,88,171.5563
2026-03-05 22:18:25,27.3895,81.1638,164.7242
2026-03-05 22:23:29,28.3425,82.8543,179.0103
2026-03-05 22:28:32,26,84.4555,167.06
2026-03-05 22:33:37,26.513,85.4725,153.6567
2026-03-05 22:38:40,28.1903,74.9057,171.8518
2026-03-05 22:43:45,26.4986,80.8738,160.2265
2026-03-05 22:48:50,28.4698,79.6707,170.8748
2026-03-05 22:53:53,27.9022,83.9619,165.4628
2026-03-05 22:58:58,26.9968,77.3608,180
2026-03-05 23:04:02,26.367,81.4202,176.1114
2026-03-05 23:09:06,26,79.5961,170.6935
2026-03-05 23:14:11,26,78.5819,152.3301
2026-03-05 23:19:14,27.8924,85.4943,168.3574
2026-03-05 23:24:18,28.3467,82.2234,177.0016
2026-03-05 23:29:23,26.9912,78.7284,172.6383
2026-03-05 23:34:27,26.2628,79.6107,180
2026-03-05 23:39:32,26.7915,81.9605,170.4657
2026-03-05 23:44:36,26,82.8523,146.8754
2026-03-06 00:04:59,27.447,82.602,154.7037
2026-03-06 00:10:04,26.8198,83.2723,152.1773
2026-03-06 00:15:08,28.5016,84.3019,163.7902
2026-03-06 00:20:12,26.9994,82.4064,165.1329
2026-03-06 00:25:16,27.4657,79.2187,176.3392
2026-03-06 00:30:20,27.1772,84.4063,158.4805
2026-03-06 00:35:25,28.0606,83.3148,164.2447
2026-03-06 00:40:28,26.2225,84.5098,166.2775
2026-03-06 00:45:33,27.4401,85.1112,158.395
2026-03-06 00:50:37,26.1489,78.7521,145.2881
2026-03-06 00:55:41,28.1517,78.0717,157.9955
2026-03-06 01:00:45,26.3646,82.9341,155.1445
2026-03-06 01:05:50,28.0212,76.9439,155.3069
2026-03-06 01:10:54,27.7047,81.3889,161.5938
2026-03-06 01:15:58,26,86.0933,144.4876
2026-03-06 01:21:04,27.3936,84.1978,167.2392
2026-03-06 01:26:07,27.1351,82.046,167.0268
2026-03-06 01:31:11,26.0935,80.3578,152.4503
2026-03-06 01:36:16,26.3518,77.7785,165.5455
2026-03-06 01:41:20,27.4308,81.0197,146.7372
2026-03-06 01:46:23,26.7074,80.1136,167.0075
2026-03-06 01:51:29,27.0034,82.9112,152.8963
2026-03-06 01:56:33,26.7726,81.08,162.3867
2026-03-06 02:01:36,26.832,85.5728,166.2184
2026-03-06 02:06:40,27.0353,83.8231,150.286
2026-03-06 02:11:45,26.4905,81.9039,169.702
2026-03-06 02:16:49,26.1802,84.5741,157.2638
2026-03-06 02:21:54,26.0814,83.1788,155.1629
2026-03-06 02:26:58,26,83.8843,155.6096
2026-03-06 02:32:01,27.0759,85.6184,177.9702
2026-03-06 02:37:05,26.9318,86.2002,146.5982
2026-03-06 02:42:10,26.7224,83.6124,155.255
2026-03-06 02:47:13,26,85.0038,173.0459
2026-03-06 02:52:18,26.3096,78.5663,167.9192
2026-03-06 02:57:22,26.1721,81.1331,160.7048
2026-03-06 03:02:26,26.6695,80.56,170.4265
2026-03-06 03:07:31,26.7277,83.2457,180
2026-03-06 03:12:34,26,83.8212,180
2026-03-06 03:17:39,27.9834,82.3388,157.3204
2026-03-06 03:22:43,27.1319,79.8341,164.5469
2026-03-06 03:27:48,26.4055,85.3541,152.2604
2026-03-06 03:32:51,26,82.2808,171.1727
2026-03-06 03:37:56,27.5956,80.2446,165.9129
2026-03-06 03:43:00,26.9241,83.3475,169.2984
2026-03-06 03:48:04,26,80.3558,161.5113
2026-03-06 03:53:09,27.1929,79.9997,148.596
2026-03-06 03:58:14,26,84.1711,164.0728
2026-03-06 04:03:17,26.4636,81.8108,171.5558
2026-03-06 04:08:21,27.3697,84.1716,172.8417
2026-03-06 04:13:25,26.2814,79.822,163.8094
2026-03-06 04:18:29,27.4836,82.889,168.7731
2026-03-06 04:23:34,26.6181,88,164.3107
2026-03-06 04:28:38,26.8758,76.5089,167.763
2026-03-06 04:33:42,26,84.0213,167.6684
2026-03-06 04:38:45,26,75.611,169.9372
2026-03-06 04:43:51,26,84.1014,154.9964
2026-03-06 04:48:54,26.7885,81.0584,166.5625
2026-03-06 04:53:59,26.1459,81.8544,160.4553
2026-03-06 04:59:03,26,82.8027,160.247
2026-03-06 05:04:07,27.0629,84.246,180
2026-03-06 05:09:11,26.1927,82.6907,180
2026-03-06 05:14:15,26,86.0001,167.8962
2026-03-06 05:19:20,26.9463,82.9349,169.2458
2026-03-06 05:24:24,26.3431,85.1464,163.347
2026-03-06 05:29:28,26,80.547,170.6052
2026-03-06 05:34:32,27.9537,80.0543,170.5185
2026-03-06 05:39:37,26,77.3063,166.6798
2026-03-06 05:44:40,26,83.7145,172.8622
2026-03-06 05:49:46,26,79.0487,167.0422
2026-03-06 05:54:49,27.0698,86.5022,180
2026-03-06 05:59:54,26.9752,81.4227,172.4953
2026-03-06 06:04:57,26.3623,83.3311,180
2026-03-06 06:10:02,26.3836,83.6984,168.6442
2026-03-06 06:15:06,27.3215,80.6823,160.3658
2026-03-06 06:20:11,27.2121,81.9936,168.8222
2026-03-06 06:25:15,26,81.1756,180
2026-03-06 06:30:19,27.3311,80.0095,168.1925
2026-03-06 06:35:23,26,84.7007,180
2026-03-06 06:40:27,26.3437,86.7164,180
2026-03-06 06:45:32,26.7742,80.9972,176.3626
2026-03-06 06:50:36,26.1505,81.6386,160.8079
2026-03-06 06:55:39,26,84.5465,174.3571
2026-03-06 07:00:44,26.0353,84.0027,171.5215
2026-03-06 07:05:47,27.0009,84.2346,175.603
2026-03-06 07:10:53,26,86.4873,171.754
2026-03-06 07:15:57,26.8624,80.9088,177.8502
2026-03-06 07:21:01,26.316,83.2477,172.2674
2026-03-06 07:26:05,26.7409,83.5569,158.9358
2026-03-06 07:31:09,26.854,88,180
2026-03-06 07:36:12,26.3533,87.9673,178.9941
2026-03-06 07:41:18,26.991,81.9401,177.6149
2026-03-06 07:46:22,26.2773,85.5331,164.2951
2026-03-06 07:51:27,26,84.127,159.8027
2026-03-06 07:56:30,27.4149,82.2069,162.5551
2026-03-06 08:01:34,27.7501,78.7134,160.1908
2026-03-06 08:06:38,26,80.2802,150.8247
2026-03-06 08:11:43,26.8841,78.0968,180
2026-03-06 08:16:48,26.0386,85.193,165.2474
2026-03-06 08:21:51,26,87.7876,167.8737
2026-03-06 08:26:55,26.0875,86.9135,180
2026-03-06 08:32:00,27.3634,80.7567,178.5298
2026-03-06 08:37:04,27.6396,85.0675,164.5243
2026-03-06 08:42:08,27.1505,75.4352,178.2746
2026-03-06 08:47:12,26,80.2157,169.3981
2026-03-06 08:52:17,26,82.7742,176.149
2026-03-06 08:57:21,26,81.4382,173.1614
2026-03-06 09:02:25,27.296,80.8288,139.7872
2026-03-06 09:07:28,27.8026,74.3664,147.0207
2026-03-06 09:12:33,28.1306,73.165,159.7713
2026-03-06 09:17:38,27.3808,76.9469,161.9661
2026-03-06 09:22:41,28.611,75.1079,157.6669
2026-03-06 09:27:46,27.2384,70.7496,156.631
2026-03-06 09:32:50,28.1358,78.739,147.7471
2026-03-06 09:37:54,27.0871,78.7358,159.3087
2026-03-06 09:42:58,26.8396,78.7396,156.0601
2026-03-06 09:48:02,26.816,77.1079,173.0248
2026-03-06 09:53:06,27.5212,78.1121,147.4326
2026-03-06 09:58:10,26.7354,78.4722,158.9846
2026-03-06 10:03:15,28.2204,75.3524,150.0947
2026-03-06 10:08:20,27.4321,72.8738,161.1983
2026-03-06 10:13:23,30.019,75.8218,159.1204
2026-03-06 10:18:27,27.9007,74.5669,150.6842
2026-03-06 10:23:32,27.7965,78.1436,180
2026-03-06 10:28:36,28.2635,76.5635,172.9977
2026-03-06 10:33:40,27.5021,72.4876,155.2719
2026-03-06 10:38:44,29.7049,80.0068,146.0141
2026-03-06 10:43:48,28.2026,79.084,156.3623
2026-03-06 10:48:53,28.0996,74.0673,161.5342
2026-03-06 10:53:57,27.7492,78.5013,148.5363
2026-03-06 10:59:01,28.219,74.731,160.6707
2026-03-06 11:04:06,28.2632,74.9509,159.1266
2026-03-06 11:09:10,28.9718,72.6913,166.0526
2026-03-06 11:14:14,28.6802,78.345,160.7169
2026-03-06 11:19:17,28.4437,75.9999,179.0787
2026-03-06 11:24:23,28.7045,76.9975,164.285
2026-03-06 11:29:26,28.3794,77.5354,172.3272
2026-03-06 11:34:31,27.9561,74.4444,170.6874
2026-03-06 11:39:35,27.8878,75.84,173.3184
2026-03-06 11:44:39,27.3855,73.2798,168.0349
2026-03-06 11:49:43,28.4752,76.393,166.1589
2026-03-06 11:54:48,28.2531,77.9469,179.6847
2026-03-06 11:59:51,28.09,75.1831,163.573
2026-03-06 12:04:57,28.8045,73.1067,167.9658
2026-03-06 12:10:00,28.8667,79.5785,165.6366
2026-03-06 12:15:04,27.1135,74.6916,174.6933
2026-03-06 12:20:08,26.8926,73.8671,171.7229
2026-03-06 12:25:13,27.979,73.7013,158.4164
2026-03-06 12:30:17,27.0558,76.9923,174.2296
2026-03-06 12:35:20,29.5958,74.8461,173.9269
2026-03-06 12:40:25,28.7359,76.0236,154.8195
2026-03-06 12:45:30,27.7606,74.1055,167.2815
2026-03-06 12:50:33,29.234,78.5086,171.9112
2026-03-06 12:55:37,28.7283,77.6488,149.8256
2026-03-06 13:00:42,29.4381,71.4027,161.8829
2026-03-06 13:05:46,29.4248,72.0113,155.3965
2026-03-06 13:10:50,27.1534,74.7532,164.4085
2026-03-06 13:15:55,28.8709,73.94,145.0359
2026-03-06 13:20:59,29.2474,73.3266,161.0898
2026-03-06 13:26:03,29.1661,76.6052,148.9785
2026-03-06 13:31:08,28.6203,75.2452,147.85
2026-03-06 13:36:11,28.9915,69.7357,151.1639
2026-03-06 13:41:15,29.5248,77.005,145.7813
2026-03-06 13:46:20,29.6178,76.6394,156.0063
2026-03-06 13:51:24,28.4163,74.6103,149.5441
2026-03-06 13:56:28,28.9482,75.2651,165.005
2026-03-06 14:01:33,29.5426,74.3156,180
2026-03-06 14:06:36,28.5107,76.3482,158.628
2026-03-06 14:11:41,29.223,77.9113,151.4121
2026-03-06 14:16:46,30.4021,70.1855,169.3885
2026-03-06 14:21:49,29.0679,72.0623,139.1836
2026-03-06 14:26:54,29.1557,76.3607,167.7603
2026-03-06 14:31:59,29.1276,72.4364,160.2176
2026-03-06 14:37:02,27.3314,72.1524,142.359
2026-03-06 14:42:06,28.0823,70.4829,155.6185
2026-03-06 14:47:10,29.0498,75.3834,156.4897
2026-03-06 14:52:15,31.1635,73.6322,160.2543
2026-03-06 14:57:18,28.8937,70.503,164.513
2026-03-06 15:02:23,27.3345,71.8163,174.2663
2026-03-06 15:07:27,28.5057,68.4504,146.4458
2026-03-06 15:12:32,28.8715,73.7742,178.5821
2026-03-06 15:17:36,28.5914,72.221,158.2336
2026-03-06 15:22:39,29.2783,69.8011,143.1163
2026-03-06 15:27:43,28.7742,75.63,159.4078
2026-03-06 15:32:48,28.8817,74.8995,175.0338
2026-03-06 15:37:53,27.6668,72.3742,171.2586
2026-03-06 15:42:57,29.5062,72.0068,157.0009
2026-03-06 15:48:00,28.5114,78.4946,159.4579
2026-03-06 15:53:04,29.5808,73.9808,176.2686
2026-03-06 15:58:09,29.6684,76.4196,156.9943
2026-03-06 16:03:13,28.0378,71.9739,163.9372
2026-03-06 16:08:18,29.2663,68.1265,143.7734
2026-03-06 16:13:21,29.796,76.5589,157.7376
2026-03-06 16:18:25,30.0371,72.0049,138.8309
2026-03-06 16:23:30,28.5534,72.7548,148.8162
2026-03-06 16:28:34,29.8286,72.2591,143.5784
2026-03-06 16:33:39,27.9689,68.5981,162.4113
2026-03-06 16:38:44,28.5286,72.5182,139.4737
2026-03-06 16:43:47,28.518,72.3791,154.2264
2026-03-06 16:48:51,28.6064,68.165,146.9801
2026-03-06 16:53:55,29.0648,73.2254,158.9167
2026-03-06 16:58:59,27.7339,73.942,131.0133
2026-03-06 17:04:04,27.5806,77.9409,157.3581
2026-03-06 17:09:08,29.449,71.4123,146.702
2026-03-06 17:14:11,27.8252,74.1972,159.6668
2026-03-06 17:19:17,27.0805,73.6202,144.4762
2026-03-06 17:24:20,30.3076,74.7686,163.5118
2026-03-06 17:29:26,29.3712,72.9366,142.8864
2026-03-06 17:34:29,28.0559,70.2703,157.2677
2026-03-06 17:39:33,29.8691,73.1499,157.6394
2026-03-06 17:44:37,29.1739,73.7372,143.8653
2026-03-06 17:49:41,28.7994,74.678,164.9002
2026-03-06 17:54:45,27.8425,75.6303,148.1066
2026-03-06 17:59:50,26.6188,80.7719,152.426
2026-03-06 18:04:55,27.8124,77.2412,174.0365
2026-03-06 18:09:59,27.9151,75.8792,169.4061
2026-03-06 18:15:04,28.223,81.0609,157.6016
2026-03-06 18:20:07,28.9282,75.1989,152.8071
2026-03-06 18:25:11,27.6613,73.9993,153.4056
2026-03-06 18:30:15,28.7384,77.4897,166.6762
2026-03-06 18:35:20,27.613,77.9406,171.1022
2026-03-06 18:40:24,28.4227,74.3146,161.899
2026-03-06 18:45:27,28.0551,72.1521,144.4113
2026-03-06 18:50:32,27.6482,76.4787,158.6128
2026-03-06 18:55:36,28.546,75.0669,157.8099
2026-03-06 19:00:41,27.6969,77.4369,165.1458
2026-03-06 19:05:44,27.1439,75.4091,157.1249
2026-03-06 19:10:49,27.2057,77.4971,171.0076
2026-03-06 19:15:53,28.1859,74.0649,163.107
2026-03-06 19:20:57,27.7124,73.7873,175.7709
2026-03-06 19:26:01,27.9545,77.9004,173.8803
2026-03-06 19:31:07,26.6933,76.2737,166.1564
2026-03-06 19:36:09,28.3014,79.9693,169.6679
2026-03-06 19:41:14,28.7573,75.0188,164.9823
2026-03-06 19:46:18,28.385,73.3404,164.0972
2026-03-06 19:51:22,26.9593,76.33,164.5093
2026-03-06 19:56:27,26.8931,75.7548,175.0359
2026-03-06 20:01:31,26.8552,81.2042,160.7422
2026-03-06 20:06:35,26.9435,79.0043,174.331
2026-03-06 20:11:39,28.0452,79.2372,180
2026-03-06 20:16:44,26.428,80.6929,157.6303
2026-03-06 20:21:48,27.5116,76.7859,175.4073
2026-03-06 20:26:52,27.2376,78.3146,166.6964
2026-03-06 20:31:56,27.3616,72.3848,165.5313
2026-03-06 20:36:59,27.296,75.9212,151.9404
2026-03-06 20:42:05,27.2102,78.4172,169.9462
2026-03-06 20:47:08,29.0909,78.7234,168.8331
2026-03-06 20:52:13,28.7018,77.562,161.4081
2026-03-06 20:57:18,28.0871,82.0623,152.3936
2026-03-06 21:02:22,26.7138,80.8425,162.971
2026-03-06 21:07:25,26.2086,76.0476,165.5049
2026-03-06 21:12:29,26.4248,79.8263,139.3561
2026-03-06 21:17:34,26,80.1747,164.5188
2026-03-06 21:22:38,27.2722,85.3637,166.4274
2026-03-06 21:27:43,26.7432,80.6653,179.0499
2026-03-06 21:32:46,27.4537,82.7954,157.3388
2026-03-06 21:37:49,27.5029,82.8147,151.5625
2026-03-06 21:42:55,27.8299,74.736,155.4988
2026-03-06 21:47:59,27.1652,78.5259,156.8195
2026-03-06 21:53:04,27.2211,78.645,163.986
2026-03-06 21:58:08,27.3446,79.8568,158.2132
2026-03-06 22:03:11,26.7475,81.6334,153.2987
2026-03-06 22:08:16,28.3078,81.6009,159.2209
2026-03-06 22:13:19,28.4359,77.8967,170.7709
2026-03-06 22:18:24,27.0277,80.143,145.3196
2026-03-06 22:23:28,27.6924,78.0972,161.2477
2026-03-06 22:28:33,27.665,80.8037,147.305
2026-03-06 22:33:36,27.3857,82.8783,156.869
2026-03-06 22:38:42,26,79.3983,161.9379
2026-03-06 22:43:45,26.2553,81.9034,166.2438
2026-03-06 22:48:49,27.4689,79.7448,147.3899
2026-03-06 22:53:53,27.3332,81.1973,163.1175
2026-03-06 22:58:58,26.7605,80.8604,168.1496
2026-03-06 23:04:02,26.1339,78.8369,169.065
2026-03-06 23:09:07,28.0106,81.793,149.7795
2026-03-06 23:14:10,28.3109,82.7498,159.2199
2026-03-06 23:19:15,26.1137,79.4952,150.9072
2026-03-06 23:24:19,27.6528,80.8371,152.9103
2026-03-06 23:29:23,26.7211,79.2463,164.4013
2026-03-06 23:34:27,26,77.8894,145.9856
2026-03-06 23:39:31,27.2154,81.467,166.7598
2026-03-06 23:44:36,26.6391,82.2247,146.2098
2026-03-07 00:05:00,26.8765,82.5489,161.6337
2026-03-07 00:10:04,26.4177,80.4396,141.5413
2026-03-07 00:15:08,28.4095,76.8242,148.1776
2026-03-07 00:20:12,27.2233,83.5197,153.9562
2026-03-07 00:25:16,27.9448,82.9819,160.5097
2026-03-07 00:30:21,27.8517,79.7171,147.8832
2026-03-07 00:35:25,26,81.5707,152.3978
2026-03-07 00:40:28,26.3662,81.0726,165.203
2026-03-07 00:45:33,28.0303,81.4989,167.8239
2026-03-07 00:50:37,27.051,82.255,153.6972
2026-03-07 00:55:42,26,87.3415,163.5324
2026-03-07 01:00:46,26.5441,79.7935,162.3991
2026-03-07 01:05:50,26.8466,84.6806,147.6753
2026-03-07 01:10:54,28.3797,83.403,169.5221
2026-03-07 01:15:58,26.2561,81.0511,148.4642
2026-03-07 01:21:03,26.3899,79.0375,157.6242
2026-03-07 01:26:06,26,82.2692,139.6922
2026-03-07 01:31:11,26,76.3901,153.492
2026-03-07 01:36:15,27.354,82.3651,146.2336
2026-03-07 01:41:20,27.7177,78.9531,154.5614
2026-03-07 01:46:23,27.1437,81.4317,155.6341
2026-03-07 01:51:28,26.1084,83.7653,167.0975
2026-03-07 01:56:33,26,81.4862,137.6453
2026-03-07 02:01:35,26.9776,81.0226,159.8886
2026-03-07 02:06:41,27.8341,82.1446,180
2026-03-07 02:11:45,28.2955,76.2338,169.8433
2026-03-07 02:16:49,26,83.0526,154.173
2026-03-07 02:21:53,27.6503,78.3232,166.6687
2026-03-07 02:26:57,27.9155,81.503,152.5853
2026-03-07 02:32:01,26.9449,80.3697,152.3398
2026-03-07 02:37:05,26.5286,83.686,155.7432
2026-03-07 02:42:10,26.7219,78.4659,162.7087
2026-03-07 02:47:14,26.6847,85.0759,146.0386
2026-03-07 02:52:18,26.8344,83.7469,165.1538
2026-03-07 02:57:22,26.5862,83.1834,169.7098
2026-03-07 03:02:26,26.5779,82.4866,158.5705
2026-03-07 03:07:30,26.971,78.1901,161.754
2026-03-07 03:12:35,26.8139,82.4926,180
2026-03-07 03:17:39,27.8443,86.1607,162.8423
2026-03-07 03:22:43,26,81.2365,151.3473
2026-03-07 03:27:47,28.2368,81.8092,149.8984
2026-03-07 03:32:52,27.5265,84.0208,139.1819
2026-03-07 03:37:57,26.3519,83.4519,180
2026-03-07 03:43:01,26.0268,77.948,171.7654
2026-03-07 03:48:04,26.3966,83.0638,156.659
2026-03-07 03:53:09,26.8373,83.3143,149.7217
2026-03-07 03:58:13,27.3266,83.1259,147.606
2026-03-07 04:03:18,26.5959,83.9922,158.4076
2026-03-07 04:08:21,26.8371,75.2056,166.9911
2026-03-07 04:13:26,27.0254,79.8174,167.6313
2026-03-07 04:18:30,27.0042,82.0056,159.1726
2026-03-07 04:23:34,27.148,78.7045,157.9426
2026-03-07 04:28:39,27.8746,78.5286,150.7409
2026-03-07 04:33:42,27.2991,77.6635,160.9489
2026-03-07 04:38:46,27.6354,78.0363,162.346
