Timestamp,Temp,Hum,Gas
2026-03-06 19:41:29,29.01,79.94,135.77
2026-03-06 19:46:42,29.83,78.63,141.30
2026-03-06 19:51:36,28.96,80.13,132.57
2026-03-06 19:56:49,29.49,78.64,122.41
2026-03-06 20:01:53,29.21,80.43,146.48
2026-03-06 20:07:03,29.56,82.62,146.34
2026-03-06 20:12:04,29.24,78.62,141.05
2026-03-06 20:17:01,29.23,80.09,144.50
2026-03-06 20:22:00,29.45,79.35,132.76
2026-03-06 20:27:01,29.14,79.59,126.30
2026-03-06 20:32:14,28.92,78.85,149.10
2026-03-06 20:37:10,29.60,79.02,143.80
2026-03-06 20:42:19,29.39,78.54,140.72
2026-03-06 20:47:15,29.81,81.14,137.47
2026-03-06 20:52:26,29.03,77.90,143.20
2026-03-06 20:57:33,29.66,79.35,123.95
2026-03-06 21:02:44,28.97,82.37,137.37
2026-03-06 21:07:39,28.93,81.34,142.63
2026-03-06 21:12:35,28.79,81.05,136.82
2026-03-06 21:17:44,28.98,80.09,148.33
2026-03-06 21:22:46,28.98,78.92,142.91
2026-03-06 21:27:43,29.32,80.36,136.32
2026-03-06 21:32:37,28.97,80.90,149.65
2026-03-06 21:37:34,29.11,82.32,133.05
2026-03-06 21:42:28,29.04,82.46,134.35
2026-03-06 21:47:35,29.39,80.56,138.22
2026-03-06 21:52:44,29.55,80.79,141.96
2026-03-06 21:57:57,29.29,81.58,142.84
2026-03-06 22:02:58,29.11,80.17,141.27
2026-03-06 22:07:58,28.94,82.66,149.46
2026-03-06 22:12:54,28.67,83.38,135.20
2026-03-06 22:18:04,29.09,80.64,139.99
2026-03-06 22:22:58,29.14,83.02,132.55
2026-03-06 22:28:07,29.54,82.53,139.21
2026-03-06 22:33:12,29.08,81.36,136.55
2026-03-06 22:38:24,29.16,81.48,133.36
2026-03-06 22:43:31,29.17,80.73,141.06
2026-03-06 22:48:30,29.07,82.57,146.40
2026-03-06 22:53:29,29.37,82.11,141.96
2026-03-06 22:58:35,29.04,82.54,144.81
2026-03-06 23:03:47,28.65,82.61,147.09
2026-03-06 23:08:48,28.95,81.47,132.79
2026-03-06 23:13:43,28.66,82.31,136.39
2026-03-06 23:18:37,29.09,82.66,129.76
2026-03-06 23:23:45,29.11,82.69,132.24
2026-03-06 23:28:39,29.14,82.26,131.10
2026-03-06 23:33:37,29.11,81.81,141.72
2026-03-06 23:38:46,28.98,80.61,138.28
2026-03-06 23:43:58,29.10,80.86,142.15
2026-03-06 23:48:55,29.21,81.11,130.87
2026-03-06 23:53:51,29.00,81.25,141.27
2026-03-06 23:59:01,29.08,80.85,129.57
2026-03-07 00:04:11,29.26,85.36,136.80
2026-03-07 00:09:16,28.91,82.99,136.89
2026-03-07 00:14:23,28.98,81.59,140.75
2026-03-07 00:19:22,29.30,84.40,123.76
2026-03-07 00:24:18,28.80,81.29,145.26
2026-03-07 00:29:20,28.87,86.32,148.13
2026-03-07 00:34:18,28.73,82.67,136.22
2026-03-07 00:39:28,28.52,82.99,128.19
2026-03-07 00:44:35,29.42,83.71,130.21
2026-03-07 00:49:31,28.80,84.59,128.52
2026-03-07 00:54:25,28.95,82.75,120.35
2026-03-07 00:59:38,28.71,82.92,130.38
2026-03-07 01:04:32,28.86,84.11,136.43
2026-03-07 01:09:28,29.25,85.35,139.26
2026-03-07 01:14:39,28.98,83.77,117.59
2026-03-07 01:19:42,28.92,84.58,127.44
2026-03-07 01:24:38,29.04,83.88,143.05
2026-03-07 01:29:39,28.85,85.72,142.15
2026-03-07 01:34:46,29.16,85.52,131.39
2026-03-07 01:39:57,28.73,84.76,137.42
2026-03-07 01:45:05,28.85,85.76,137.86
2026-03-07 01:50:00,28.67,83.22,157.80
2026-03-07 01:55:03,28.87,82.58,126.19
2026-03-07 01:59:58,28.76,83.98,147.94
2026-03-07 02:05:08,29.02,83.98,138.90
2026-03-07 02:10:09,28.89,81.89,158.38
2026-03-07 02:15:03,28.97,85.03,133.94
2026-03-07 02:20:05,29.13,83.44,134.91
2026-03-07 02:25:09,28.80,83.91,133.91
2026-03-07 02:30:18,28.58,82.82,134.82
2026-03-07 02:35:18,28.71,82.32,137.00
2026-03-07 02:40:21,29.07,84.98,134.14
2026-03-07 02:45:17,29.05,81.63,161.97
2026-03-07 02:50:28,29.13,83.32,145.59
2026-03-07 02:55:34,28.46,84.06,141.06
2026-03-07 03:00:34,28.45,82.79,137.66
2026-03-07 03:05:31,28.37,82.32,130.66
2026-03-07 03:10:37,28.87,82.23,132.42
2026-03-07 03:15:50,28.87,83.80,148.63
2026-03-07 03:20:44,28.88,85.68,140.95
2026-03-07 03:25:45,28.29,83.68,136.84
2026-03-07 03:30:52,28.42,83.47,149.12
2026-03-07 03:36:01,28.45,84.88,134.28
2026-03-07 03:41:08,28.59,83.82,139.09
2026-03-07 03:46:13,28.21,84.47,137.21
2026-03-07 03:51:25,28.84,81.84,133.45
2026-03-07 03:56:33,28.87,83.76,138.69
2026-03-07 04:01:28,28.64,82.75,144.69
2026-03-07 04:06:23,28.58,83.45,137.13
2026-03-07 04:11:35,28.56,83.83,140.08
2026-03-07 04:16:45,28.29,83.91,140.10
2026-03-07 04:21:58,28.29,83.95,156.68
2026-03-07 04:27:01,28.45,85.69,160.73
2026-03-07 04:32:00,28.31,83.91,160.64
2026-03-07 04:37:08,28.52,83.94,130.45
2026-03-07 04:42:12,28.41,84.56,163.25
2026-03-07 04:47:10,28.50,81.90,132.57
2026-03-07 04:52:04,28.54,85.31,148.91
2026-03-07 04:57:05,28.66,85.47,138.05
2026-03-07 05:02:10,28.47,83.51,145.07
2026-03-07 05:07:15,28.21,83.72,147.02
2026-03-07 05:12:13,28.37,83.94,150.49
2026-03-07 05:17:13,28.77,85.71,153.34
2026-03-07 05:22:10,28.15,83.70,145.05
2026-03-07 05:27:09,28.30,84.55,134.49
2026-03-07 05:32:15,28.89,85.57,151.07
2026-03-07 05:37:28,28.45,85.61,152.76
2026-03-07 05:42:36,28.74,84.07,161.56
2026-03-07 05:47:32,28.76,84.75,157.29
2026-03-07 05:52:33,28.36,82.74,149.82
2026-03-07 05:57:46,28.45,83.90,156.98
2026-03-07 06:02:55,28.49,84.58,145.02
2026-03-07 06:08:01,28.67,85.11,154.62
2026-03-07 06:13:12,28.33,85.83,162.34
2026-03-07 06:18:15,28.66,83.29,141.22
2026-03-07 06:23:27,28.36,83.59,147.06
2026-03-07 06:28:37,28.61,84.61,149.25
2026-03-07 06:33:49,28.39,84.18,154.01
2026-03-07 06:38:47,27.95,84.25,149.94
2026-03-07 06:43:49,28.65,83.05,139.13
2026-03-07 06:48:54,28.60,81.98,158.29
2026-03-07 06:53:48,28.51,86.14,138.94
2026-03-07 06:58:42,28.34,81.38,141.27
2026-03-07 07:03:50,28.37,82.23,143.56
2026-03-07 07:08:45,27.92,84.28,155.90
2026-03-07 07:13:54,28.40,86.58,153.01
2026-03-07 07:18:55,28.75,83.67,140.41
2026-03-07 07:24:01,28.50,82.70,150.49
2026-03-07 07:28:55,28.33,86.18,152.16
2026-03-07 07:34:04,28.69,83.68,155.10
2026-03-07 07:39:04,28.77,84.54,140.80
2026-03-07 07:44:02,28.23,86.08,168.19
2026-03-07 07:48:58,28.17,83.32,154.09
2026-03-07 07:54:03,28.22,85.81,150.44
2026-03-07 07:59:12,28.41,85.12,149.76
2026-03-07 08:04:24,28.49,81.74,143.19
2026-03-07 08:09:22,28.93,81.92,134.03
2026-03-07 08:14:29,28.64,83.90,145.05
2026-03-07 08:19:27,28.36,85.24,142.14
2026-03-07 08:24:35,28.71,84.23,143.16
2026-03-07 08:29:45,28.69,84.07,132.24
2026-03-07 08:34:52,28.81,84.83,124.91
2026-03-07 08:40:05,28.37,85.10,127.14
2026-03-07 08:45:03,28.77,83.68,152.48
2026-03-07 08:50:08,28.53,82.98,144.22
2026-03-07 08:55:17,28.53,82.88,159.51
2026-03-07 09:00:26,28.64,77.48,153.80
2026-03-07 09:05:26,28.74,79.82,138.28
2026-03-07 09:10:23,28.74,79.26,133.17
2026-03-07 09:15:17,28.90,79.69,146.99
2026-03-07 09:20:15,29.00,79.06,142.01
2026-03-07 09:25:18,28.78,78.99,146.66
2026-03-07 09:30:16,28.85,79.69,134.30
2026-03-07 09:35:13,28.62,82.56,143.82
2026-03-07 09:40:08,28.61,80.52,149.64
2026-03-07 09:45:21,28.92,81.82,128.80
2026-03-07 09:50:24,28.38,80.49,143.36
2026-03-07 09:55:36,28.05,79.43,133.08
2026-03-07 10:00:30,28.96,75.25,145.77
2026-03-07 10:05:28,29.06,75.29,128.05
2026-03-07 10:10:34,29.63,76.99,121.06
2026-03-07 10:15:31,29.07,77.10,151.25
2026-03-07 10:20:40,29.52,76.04,125.55
2026-03-07 10:25:49,29.53,76.11,141.55
2026-03-07 10:30:44,29.27,74.84,143.92
2026-03-07 10:35:54,29.37,75.95,144.77
2026-03-07 10:41:07,28.97,76.14,141.21
2026-03-07 10:46:12,28.88,76.40,146.87
2026-03-07 10:51:23,29.24,76.42,145.50
2026-03-07 10:56:19,29.22,76.11,131.59
2026-03-07 11:01:13,29.66,76.12,144.89
2026-03-07 11:06:07,29.81,77.47,136.84
2026-03-07 11:11:19,29.12,77.41,144.35
2026-03-07 11:16:23,29.51,77.19,129.31
2026-03-07 11:21:21,29.92,76.12,134.27
2026-03-07 11:26:26,29.51,76.24,140.81
2026-03-07 11:31:22,29.68,76.01,142.50
2026-03-07 11:36:16,29.67,75.74,134.52
2026-03-07 11:41:10,29.82,77.15,141.36
2026-03-07 11:46:11,29.90,74.17,136.39
2026-03-07 11:51:14,29.38,79.23,146.61
2026-03-07 11:56:18,29.65,77.46,149.83
2026-03-07 12:01:23,30.22,74.59,138.21
2026-03-07 12:06:29,29.82,72.33,144.33
2026-03-07 12:11:34,29.91,72.98,136.55
2026-03-07 12:16:41,30.31,74.63,154.95
2026-03-07 12:21:36,30.08,73.55,140.11
2026-03-07 12:26:48,29.69,71.97,144.37
2026-03-07 12:31:59,29.71,73.74,149.23
2026-03-07 12:36:55,29.78,75.89,132.39
2026-03-07 12:42:05,30.19,73.99,149.86
2026-03-07 12:47:06,29.67,76.25,138.88
2026-03-07 12:52:09,30.12,75.22,135.47
2026-03-07 12:57:04,30.15,72.56,151.49
2026-03-07 13:02:16,29.83,72.44,136.86
2026-03-07 13:07:18,30.22,74.76,130.79
2026-03-07 13:12:18,30.30,74.76,135.74
2026-03-07 13:17:15,29.88,70.32,149.48
2026-03-07 13:22:26,29.96,71.19,123.54
2026-03-07 13:27:32,29.77,73.50,142.87
2026-03-07 13:32:36,30.18,72.55,124.45
2026-03-07 13:37:33,29.84,71.07,138.99
2026-03-07 13:42:30,29.75,71.54,132.94
2026-03-07 13:47:33,29.60,72.45,133.55
2026-03-07 13:52:31,30.32,71.41,124.02
2026-03-07 13:57:33,29.93,71.08,134.72
2026-03-07 14:02:29,29.72,69.25,126.98
2026-03-07 14:07:39,30.33,69.00,120.52
2026-03-07 14:12:35,30.14,70.36,132.24
2026-03-07 14:17:44,30.03,69.17,135.32
2026-03-07 14:22:41,29.96,69.58,140.42
2026-03-07 14:27:52,29.86,69.92,120.10
2026-03-07 14:33:02,30.24,68.80,142.57
2026-03-07 14:38:02,29.82,70.50,144.18
2026-03-07 14:43:00,29.93,68.94,126.86
2026-03-07 14:48:05,30.07,70.60,129.87
2026-03-07 14:53:15,29.91,67.55,147.23
2026-03-07 14:58:21,30.61,70.65,127.93
2026-03-07 15:03:17,30.37,70.67,135.44
2026-03-07 15:08:19,30.20,71.01,124.35
2026-03-07 15:13:29,30.43,69.16,128.57
2026-03-07 15:18:39,29.93,68.49,127.79
2026-03-07 15:23:52,30.63,70.12,145.99
2026-03-07 15:29:01,30.33,69.60,138.07
2026-03-07 15:34:07,30.09,69.15,126.21
2026-03-07 15:39:19,30.46,67.35,129.00
2026-03-07 15:44:29,30.69,69.69,138.89
2026-03-07 15:49:26,30.34,67.68,126.32
2026-03-07 15:54:31,30.07,68.45,136.87
2026-03-07 15:59:33,30.31,71.20,143.96
2026-03-07 16:04:45,29.79,72.07,124.22
2026-03-07 16:09:50,29.78,71.03,142.71
2026-03-07 16:14:52,30.04,72.25,133.27
2026-03-07 16:19:52,30.17,73.86,123.45
2026-03-07 16:24:59,30.14,71.43,127.87
2026-03-07 16:30:12,30.05,72.71,130.28
2026-03-07 16:35:24,30.24,71.81,130.85
2026-03-07 16:40:32,29.85,76.03,122.09
2026-03-07 16:45:41,29.86,73.58,125.96
2026-03-07 16:50:39,30.26,72.71,126.17
2026-03-07 16:55:35,29.85,71.58,126.26
2026-03-07 17:00:40,29.76,73.66,135.10
2026-03-07 17:05:53,29.53,75.57,143.55
2026-03-07 17:10:50,29.63,73.75,137.40
2026-03-07 17:15:59,30.12,76.44,124.75
2026-03-07 17:20:59,30.06,74.58,135.64
2026-03-07 17:26:05,29.93,74.08,144.75
2026-03-07 17:31:08,30.16,76.41,121.22
2026-03-07 17:36:08,29.75,72.34,129.85
2026-03-07 17:41:15,29.21,75.20,137.73
2026-03-07 17:46:13,29.70,73.71,138.49
2026-03-07 17:51:09,29.55,73.36,126.35
2026-03-07 17:56:13,29.75,73.96,132.90
2026-03-07 18:01:17,29.61,77.74,155.09
2026-03-07 18:06:28,29.49,77.00,144.99
2026-03-07 18:11:36,29.06,76.14,140.56
2026-03-07 18:16:41,29.35,76.53,141.73
2026-03-07 18:21:43,29.23,76.40,138.37
2026-03-07 18:26:46,28.82,74.90,144.19
2026-03-07 18:31:51,29.75,73.67,136.52
2026-03-07 18:37:01,29.58,77.63,140.12
2026-03-07 18:42:00,29.30,78.04,149.85
2026-03-07 18:47:00,29.69,76.02,152.39
2026-03-07 18:52:07,28.99,77.94,142.95
2026-03-07 18:57:13,29.51,75.45,128.97
2026-03-07 19:02:14,29.33,78.89,150.28
2026-03-07 19:07:17,29.45,78.67,137.27
2026-03-07 19:12:19,29.49,76.98,153.52
2026-03-07 19:17:30,29.28,78.16,151.59
2026-03-07 19:22:25,29.55,79.15,138.10
2026-03-07 19:27:23,29.49,77.25,150.96
2026-03-07 19:32:21,28.94,78.11,138.09
2026-03-07 19:37:20,29.52,79.56,146.25
2026-03-07 19:42:32,29.34,79.07,153.63
2026-03-07 19:47:33,29.31,77.63,149.84
2026-03-07 19:52:42,28.83,79.32,138.98
2026-03-07 19:57:48,29.24,79.32,141.33
2026-03-07 20:02:42,29.31,80.77,146.19
2026-03-07 20:07:55,29.23,79.26,146.23
2026-03-07 20:13:05,28.87,79.05,135.00
2026-03-07 20:18:05,28.93,77.00,147.42
2026-03-07 20:23:11,29.58,78.85,153.03
2026-03-07 20:28:08,29.43,77.96,137.43
2026-03-07 20:33:05,29.40,79.29,134.98
2026-03-07 20:38:04,28.99,79.90,138.95
2026-03-07 20:43:16,28.46,79.01,143.38
2026-03-07 20:48:21,29.15,80.91,145.73
2026-03-07 20:53:21,29.21,80.67,145.39
2026-03-07 20:58:24,29.69,77.88,137.83
2026-03-07 21:03:36,29.27,81.89,145.06
2026-03-07 21:08:36,28.86,82.50,140.33
2026-03-07 21:13:32,29.20,81.96,143.14
2026-03-07 21:18:38,28.96,79.72,153.88
2026-03-07 21:23:44,29.38,80.42,161.73
2026-03-07 21:28:55,29.12,81.93,143.21
2026-03-07 21:34:08,29.70,82.27,145.65
2026-03-07 21:39:09,29.48,82.04,159.09
2026-03-07 21:44:11,28.50,81.25,151.01
2026-03-07 21:49:11,29.23,80.65,148.65
2026-03-07 21:54:05,29.44,81.03,148.41
2026-03-07 21:59:01,29.40,80.89,150.78
2026-03-07 22:04:07,29.57,80.28,132.23
2026-03-07 22:09:17,29.12,81.06,150.13
2026-03-07 22:14:11,29.13,81.71,164.40
2026-03-07 22:19:10,29.30,81.97,143.32
2026-03-07 22:24:09,28.76,78.04,140.21
2026-03-07 22:29:14,28.46,81.42,141.30
2026-03-07 22:34:20,28.77,80.96,138.45
2026-03-07 22:39:26,29.21,81.65,138.74
2026-03-07 22:44:34,29.04,81.06,133.10
2026-03-07 22:49:43,29.16,79.08,148.88
2026-03-07 22:54:47,28.99,79.08,139.72
2026-03-07 22:59:45,28.97,82.08,145.74
2026-03-07 23:04:42,28.78,83.21,147.03
2026-03-07 23:09:38,28.94,79.37,138.62
2026-03-07 23:14:50,28.96,81.67,146.88
2026-03-07 23:20:03,29.22,79.30,143.69
2026-03-07 23:25:14,28.98,84.44,142.54
2026-03-07 23:30:22,28.86,81.36,141.95
2026-03-07 23:35:24,28.52,81.72,139.54
2026-03-07 23:40:34,29.01,80.18,133.27
2026-03-07 23:45:41,29.24,82.56,145.37
2026-03-07 23:50:49,28.57,81.81,127.65
2026-03-07 23:55:43,28.85,82.27,147.28
2026-03-08 00:00:39,29.05,84.16,142.84
2026-03-08 00:05:48,28.43,82.15,138.03
2026-03-08 00:10:52,28.90,81.85,130.12
2026-03-08 00:15:57,29.54,82.12,157.18
2026-03-08 00:21:00,28.65,83.38,140.20
2026-03-08 00:26:09,28.71,82.03,138.24
2026-03-08 00:31:10,28.73,82.28,119.44
2026-03-08 00:36:09,29.12,84.06,142.00
2026-03-08 00:41:14,29.51,83.41,147.51
2026-03-08 00:46:15,29.25,79.29,141.75
2026-03-08 00:51:12,28.59,81.17,130.31
2026-03-08 00:56:13,28.86,83.37,141.84
2026-03-08 01:01:24,28.89,84.16,152.48
2026-03-08 01:06:22,29.00,81.22,140.30
2026-03-08 01:11:24,28.90,84.17,135.59
2026-03-08 01:16:21,28.89,81.41,154.42
2026-03-08 01:21:31,28.95,81.67,135.39
2026-03-08 01:26:33,28.99,84.94,137.44
2026-03-08 01:31:27,29.09,82.64,152.80
2026-03-08 01:36:40,29.06,83.47,131.54
2026-03-08 01:41:46,29.06,83.89,149.50
2026-03-08 01:46:55,28.94,82.23,154.88
2026-03-08 01:52:01,29.12,82.00,156.73
2026-03-08 01:57:08,28.93,83.44,144.80
2026-03-08 02:02:04,28.77,84.71,156.67
2026-03-08 02:07:03,29.04,83.28,155.52
2026-03-08 02:12:14,28.58,83.76,147.18
2026-03-08 02:17:26,28.27,81.16,143.10
2026-03-08 02:22:24,28.89,82.27,143.68
2026-03-08 02:27:32,28.98,82.39,159.05
2026-03-08 02:32:27,29.08,83.09,154.44
2026-03-08 02:37:30,28.94,82.77,155.30
2026-03-08 02:42:41,29.04,81.92,149.64
2026-03-08 02:47:47,28.82,84.08,144.86
2026-03-08 02:52:45,28.64,83.26,157.86
2026-03-08 02:57:39,28.49,81.83,144.24
2026-03-08 03:02:33,28.55,80.31,160.05
2026-03-08 03:07:44,28.60,82.09,161.05
2026-03-08 03:12:52,28.81,81.78,149.39
2026-03-08 03:18:02,28.62,84.16,146.73
2026-03-08 03:23:06,28.27,80.17,159.87
2026-03-08 03:28:16,28.44,83.23,148.64
2026-03-08 03:33:22,28.53,82.11,160.74
2026-03-08 03:38:16,28.27,81.96,155.32
2026-03-08 03:43:11,28.31,84.00,155.21
2026-03-08 03:48:13,28.70,81.82,136.78
2026-03-08 03:53:09,28.81,85.72,149.24
2026-03-08 03:58:03,28.18,82.97,154.95
2026-03-08 04:03:12,28.30,82.19,143.71
2026-03-08 04:08:11,28.39,82.76,142.80
2026-03-08 04:13:21,28.22,83.18,148.22
2026-03-08 04:18:19,28.42,83.07,137.52
2026-03-08 04:23:17,28.59,82.47,151.60
2026-03-08 04:28:16,28.63,84.32,150.51
2026-03-08 04:33:12,28.79,82.58,147.49
2026-03-08 04:38:10,28.50,83.90,154.73
2026-03-08 04:43:08,28.56,81.49,154.59
2026-03-08 04:48:11,28.31,81.87,140.58
2026-03-08 04:53:14,28.51,84.42,141.96
2026-03-08 04:58:26,28.95,84.06,137.97
2026-03-08 05:03:36,28.35,81.96,158.44
2026-03-08 05:08:43,28.20,81.26,150.51
2026-03-08 05:13:45,28.74,82.98,156.31
2026-03-08 05:18:52,28.55,81.39,145.92
2026-03-08 05:23:46,28.45,82.54,166.76
2026-03-08 05:28:58,28.14,82.12,155.44
2026-03-08 05:34:04,28.29,79.74,168.60
2026-03-08 05:39:10,28.18,83.88,143.09
2026-03-08 05:44:07,28.23,81.26,147.19
2026-03-08 05:49:01,28.28,83.05,150.14
2026-03-08 05:54:11,28.08,82.58,164.70
2026-03-08 05:59:12,28.78,83.75,158.42
2026-03-08 06:04:07,28.94,84.02,158.66
2026-03-08 06:09:08,28.04,82.00,153.25
2026-03-08 06:14:08,28.23,82.14,146.45
2026-03-08 06:19:03,28.07,82.39,156.22
2026-03-08 06:23:59,28.88,84.29,158.60
2026-03-08 06:29:10,28.02,83.48,152.97
2026-03-08 06:34:15,28.50,82.90,166.80
2026-03-08 06:39:09,28.44,83.52,137.81
2026-03-08 06:44:14,28.40,84.72,157.95
2026-03-08 06:49:12,27.89,82.80,167.36
2026-03-08 06:54:22,28.39,83.72,166.46
2026-03-08 06:59:31,28.39,84.29,156.80
2026-03-08 07:04:39,28.55,84.12,148.21
2026-03-08 07:09:47,28.28,82.63,139.47
2026-03-08 07:14:45,28.70,83.67,162.15
2026-03-08 07:19:52,28.78,83.72,142.08
2026-03-08 07:24:47,28.34,82.85,136.75
2026-03-08 07:29:51,28.27,83.57,147.45
2026-03-08 07:35:03,28.20,82.13,154.16
2026-03-08 07:40:03,28.86,85.19,157.82
2026-03-08 07:45:02,28.56,83.50,138.16
2026-03-08 07:49:57,28.30,82.50,153.83
2026-03-08 07:54:56,28.70,86.03,153.11
2026-03-08 08:00:07,28.10,83.00,148.35
2026-03-08 08:05:02,28.68,82.90,148.17
2026-03-08 08:10:13,28.36,82.55,151.74
2026-03-08 08:15:21,28.01,82.54,153.14
2026-03-08 08:20:33,28.92,82.44,157.12
2026-03-08 08:25:28,28.94,82.46,143.17
2026-03-08 08:30:41,28.47,82.82,156.36
